iso3,date,year,month,exchange_rate,depreciation,log_depreciation,is_structural_break
PRY,1996-11-30,1996,11,2104.49,0.003198619492987609,0.0031935147920911146,False
PRY,1996-12-31,1996,12,2109.67,0.0024614039506010155,0.002458379657551644,False
PRY,1997-01-31,1997,1,2128.22,0.008792844378504583,0.00875441244209211,False
PRY,1997-02-28,1997,2,2129.4,0.0005544539568278495,0.0005543003040257078,False
PRY,1997-03-31,1997,3,2140.46,0.005193951347797432,0.005180509307275085,False
PRY,1997-04-30,1997,4,2147.82,0.003438513216785344,0.0034326150469704345,False
PRY,1997-05-31,1997,5,2161.59,0.006411151772494961,0.0063906877576696206,False
PRY,1997-06-30,1997,6,2161.9,0.000143412950652122,0.0001434026679980134,False
PRY,1997-07-31,1997,7,2173.81,0.005509042971460154,0.005493923697299057,False
PRY,1997-08-31,1997,8,2184.86,0.005083240945620959,0.005070364892651253,False
PRY,1997-09-30,1997,9,2192.09,0.003309136512179345,0.0033036733688249797,False
PRY,1997-10-31,1997,10,2215.96,0.010889151449073653,0.010830291543551194,False
PRY,1997-11-30,1997,11,2236.07,0.00907507355728443,0.009034142525623942,False
PRY,1997-12-31,1997,12,2360.0,0.05542313076066474,0.05394175833128645,False
PRY,1998-01-31,1998,1,2521.96,0.0686271186440679,0.06637475795119972,False
PRY,1998-02-28,1998,2,2525.72,0.0014909039001411717,0.0014897936063453443,False
PRY,1998-03-31,1998,3,2581.71,0.0221679362716376,0.021925799487387106,False
PRY,1998-04-30,1998,4,2746.81,0.06394986268790848,0.06198826827527768,False
PRY,1998-05-31,1998,5,2702.7,-0.016058628008489895,-0.016188965014361303,False
PRY,1998-06-30,1998,6,2770.12,0.024945424945425065,0.024639367217178913,False
PRY,1998-07-31,1998,7,2812.93,0.015454204150000761,0.015336004172566678,False
PRY,1998-08-31,1998,8,2819.75,0.002424518206994186,0.002421583804776843,False
PRY,1998-09-30,1998,9,2818.23,-0.0005390548807517881,-0.0005392002230680229,False
PRY,1998-10-31,1998,10,2829.08,0.003849934178544734,0.00384254214843363,False
PRY,1998-11-30,1998,11,2838.82,0.0034428153321928168,0.0034369024109976738,False
PRY,1998-12-31,1998,12,2840.19,0.00048259488097168735,0.00048247846951366064,False
PRY,1999-01-31,1999,1,2849.94,0.0034328689277829394,0.0034269900836044337,False
PRY,1999-02-28,1999,2,2898.55,0.017056499435075922,0.016912670523375688,False
PRY,1999-03-31,1999,3,2904.78,0.0021493505373375577,0.0021470439879355463,False
PRY,1999-04-30,1999,4,2911.97,0.002475230482170687,0.0024721721448875866,False
PRY,1999-05-31,1999,5,2949.46,0.012874445821900782,0.012792274664850448,False
PRY,1999-06-30,1999,6,3236.17,0.09720762444650877,0.09276842906054711,False
PRY,1999-07-31,1999,7,3294.43,0.018002762524836458,0.017842631803270257,False
PRY,1999-08-31,1999,8,3308.92,0.004398332943787109,0.004388688546617124,False
PRY,1999-09-30,1999,9,3310.9,0.0005983825538242726,0.0005982035943711629,False
PRY,1999-10-31,1999,10,3312.17,0.0003835815035186929,0.000383507954941087,False
PRY,1999-11-30,1999,11,3316.45,0.0012922042044942739,0.001291370027182174,False
PRY,1999-12-31,1999,12,3328.86,0.0037419529919040517,0.003734969302144634,False
PRY,2000-01-31,2000,1,3364.99,0.0108535654848807,0.010795088286580302,False
PRY,2000-02-29,2000,2,3489.4,0.036971878073931874,0.03630481033959104,False
PRY,2000-03-31,2000,3,3495.3,0.0016908351005904265,0.0016894072482037746,False
PRY,2000-04-30,2000,4,3492.5,-0.0008010757302664429,-0.0008013967628883319,False
PRY,2000-05-31,2000,5,3497.5,0.0014316392269149159,0.0014306154085194564,False
PRY,2000-06-30,2000,6,3499.5,0.0005718370264473638,0.0005716735899580116,False
PRY,2000-07-31,2000,7,3501.9,0.0006858122588941917,0.0006855771971329853,False
PRY,2000-08-31,2000,8,3494.4,-0.00214169450869528,-0.002143991216196058,False
PRY,2000-09-30,2000,9,3482.5,-0.003405448717948789,-0.0034112604565705203,False
PRY,2000-10-31,2000,10,3502.51,0.005745872218234194,0.0057294276566231695,False
PRY,2000-11-30,2000,11,3543.88,0.011811529446025926,0.011742317795976875,False
PRY,2000-12-31,2000,12,3526.9,-0.004791358623881137,-0.004802873980137741,False
PRY,2001-01-31,2001,1,3593.65,0.018925968981258423,0.018749100945128605,False
PRY,2001-02-28,2001,2,3742.6,0.04144810986044822,0.04061215797213678,False
PRY,2001-03-31,2001,3,3784.0,0.011061828675252627,0.011001094128080872,False
PRY,2001-04-30,2001,4,3789.1,0.0013477801268497736,0.0013468726864764983,False
PRY,2001-05-31,2001,5,3856.2,0.01770869071811254,0.01755371874705005,False
PRY,2001-06-30,2001,6,4004.1,0.038353819822623425,0.037636593542920094,False
PRY,2001-07-31,2001,7,4270.8,0.06660672810369372,0.06448232715593183,False
PRY,2001-08-31,2001,8,4330.1,0.013884986419406165,0.013789473113931697,False
PRY,2001-09-30,2001,9,4452.5,0.0282672455601487,0.02787509974573766,False
PRY,2001-10-31,2001,10,4577.6,0.028096574957888976,0.027709107132029242,False
PRY,2001-11-30,2001,11,4704.2,0.02765641384131401,0.02728088338559723,False
PRY,2001-12-31,2001,12,4682.0,-0.004719187109391565,-0.0047303576305871365,False
PRY,2002-01-31,2002,1,4825.2,0.03058521999145669,0.03012681564037262,False
PRY,2002-02-28,2002,2,4898.0,0.015087457514714409,0.014974773820884395,False
PRY,2002-03-31,2002,3,4831.3,-0.01361780318497341,-0.013711375941448008,False
PRY,2002-04-30,2002,4,4818.9,-0.0025665969821788703,-0.002569896338835007,False
PRY,2002-05-31,2002,5,5249.8,0.08941874701695429,0.08564429439010224,False
PRY,2002-06-30,2002,6,5960.7,0.13541468246409383,0.12699794320522093,False
PRY,2002-07-31,2002,7,5984.2,0.003942489976009433,0.003934738728535017,False
PRY,2002-08-31,2002,8,6137.3,0.025584037966645656,0.025262243458089695,False
PRY,2002-09-30,2002,9,6014.8,-0.01995991722744528,-0.020161807365612742,False
PRY,2002-10-31,2002,10,6484.5,0.07809070958302855,0.07519161512763115,False
PRY,2002-11-30,2002,11,6973.45,0.0754028837998304,0.07269536699653141,False
PRY,2002-12-31,2002,12,7103.59,0.01866221167427895,0.018490209270199662,False
PRY,2003-01-31,2003,1,6985.19,-0.01666762862158433,-0.016808096576098032,False
PRY,2003-02-28,2003,2,6895.3,-0.01286865496858347,-0.012952173395847642,False
PRY,2003-03-31,2003,3,6866.9,-0.004118747552680935,-0.0041272529558214355,False
PRY,2003-04-30,2003,4,6824.8,-0.006130859630983365,-0.006149730520275067,False
PRY,2003-05-31,2003,5,6299.5,-0.07696928847731799,-0.08009277144380055,False
PRY,2003-06-30,2003,6,6193.5,-0.016826732280339707,-0.0169699101564298,False
PRY,2003-07-31,2003,7,6054.1,-0.02250746750625654,-0.022764626544386334,False
PRY,2003-08-31,2003,8,6246.0,0.03169752729555175,0.0312055303931556,False
PRY,2003-09-30,2003,9,6245.8,-3.202049311556987e-05,-3.202100578250348e-05,False
PRY,2003-10-31,2003,10,6211.4,-0.005507701175189839,-0.005522924483995574,False
PRY,2003-11-30,2003,11,6059.1,-0.0245194320121066,-0.024825039170793324,False
PRY,2003-12-31,2003,12,6114.96,0.009219190968955626,0.009176953625520682,False
PRY,2004-01-31,2004,1,6229.96,0.01880633724505154,0.018631684407167472,False
PRY,2004-02-29,2004,2,6014.58,-0.03457165054029243,-0.03518339068067968,False
PRY,2004-03-31,2004,3,5881.5,-0.022126233253194738,-0.022374690133964984,False
PRY,2004-04-30,2004,4,5730.0,-0.02575873501657744,-0.02609630069171081,False
PRY,2004-05-31,2004,5,5985.0,0.04450261780104703,0.043540808283288185,False
PRY,2004-06-30,2004,6,5900.0,-0.014202172096908994,-0.01430398809826276,False
PRY,2004-07-31,2004,7,5915.0,0.0025423728813558366,0.0025391465186762377,False
PRY,2004-08-31,2004,8,5912.5,-0.0004226542688081647,-0.00042274361229879424,False
PRY,2004-09-30,2004,9,5950.0,0.00634249471458781,0.006322465739487108,False
PRY,2004-10-31,2004,10,6070.0,0.020168067226890685,0.01996738551386843,False
PRY,2004-11-30,2004,11,6130.0,0.009884678747940745,0.00983614487671319,False
PRY,2004-12-31,2004,12,6250.0,0.019575856443719397,0.019386713800190084,False
PRY,2005-01-31,2005,1,6340.0,0.014399999999999968,0.014297304700824394,False
PRY,2005-02-28,2005,2,6260.0,-0.012618296529968487,-0.012698583337127431,False
PRY,2005-03-31,2005,3,6302.5,0.006789137380191601,0.006766194967930589,False
PRY,2005-04-30,2005,4,6270.0,-0.005156683855612854,-0.0051700254351085126,False
PRY,2005-05-31,2005,5,6235.0,-0.005582137161084577,-0.005597775512829602,False
PRY,2005-06-30,2005,6,6080.0,-0.024859663191659997,-0.02517388315392415,False
PRY,2005-07-31,2005,7,5995.0,-0.01398026315789469,-0.014078907498598024,False
PRY,2005-08-31,2005,8,6090.0,0.015846538782318564,0.015722293242328055,False
PRY,2005-09-30,2005,9,6110.0,0.003284072249589487,0.0032786914616982953,False
PRY,2005-10-31,2005,10,6140.0,0.004909983633387904,0.004897968975547156,False
PRY,2005-11-30,2005,11,6147.5,0.00122149837133545,0.0012207529491594289,False
PRY,2005-12-31,2005,12,6120.0,-0.004473363155754417,-0.004483398583975911,False
PRY,2006-01-31,2006,1,6135.0,0.002450980392156854,0.0024479816386400372,False
PRY,2006-02-28,2006,2,6000.0,-0.022004889975550168,-0.022250608934819806,False
PRY,2006-03-31,2006,3,5950.0,-0.008333333333333304,-0.00836824967051658,False
PRY,2006-04-30,2006,4,5765.0,-0.031092436974789917,-0.03158606583651605,False
PRY,2006-05-31,2006,5,5775.0,0.0017346053772766545,0.0017331026868348742,False
PRY,2006-06-30,2006,6,5575.0,-0.03463203463203468,-0.03524593906167483,False
PRY,2006-07-31,2006,7,5485.0,-0.016143497757847514,-0.016275223618988865,False
PRY,2006-08-31,2006,8,5415.0,-0.012762078395624377,-0.01284421327423958,False
PRY,2006-09-30,2006,9,5380.0,-0.006463527239150557,-0.006484506279260936,False
PRY,2006-10-31,2006,10,5400.0,0.0037174721189590088,0.0037105793965355534,False
PRY,2006-11-30,2006,11,5410.0,0.0018518518518517713,0.0018501392881613734,False
PRY,2006-12-31,2006,12,5190.0,-0.0406654343807763,-0.04151539568059284,False
PRY,2007-01-31,2007,1,5260.0,0.01348747591522148,0.013397329571821125,False
PRY,2007-02-28,2007,2,5190.0,-0.013307984790874472,-0.013397329571821168,False
PRY,2007-03-31,2007,3,5065.0,-0.024084778420038533,-0.024379559477150564,False
PRY,2007-04-30,2007,4,5115.0,0.009871668311944637,0.00982326170294302,False
PRY,2007-05-31,2007,5,5050.0,-0.012707722385141729,-0.012789156116321336,False
PRY,2007-06-30,2007,6,5155.0,0.02079207920792081,0.02057887418165481,False
PRY,2007-07-31,2007,7,5110.0,-0.008729388942773975,-0.00876771325331015,False
PRY,2007-08-31,2007,8,5105.0,-0.0009784735812132794,-0.0009789525989841602,False
PRY,2007-09-30,2007,9,5045.0,-0.01175318315377083,-0.011822797811056615,False
PRY,2007-10-31,2007,10,4840.0,-0.04063429137760155,-0.0414829330770319,False
PRY,2007-11-30,2007,11,4730.0,-0.022727272727272707,-0.02298951822469872,False
PRY,2007-12-31,2007,12,4875.0,0.030655391120507414,0.030194901945968914,False
PRY,2008-01-31,2008,1,4700.0,-0.03589743589743588,-0.03655759573379758,False
PRY,2008-02-29,2008,2,4610.0,-0.019148936170212738,-0.019334651707455724,False
PRY,2008-03-31,2008,3,4395.0,-0.04663774403470711,-0.04776032587141678,False
PRY,2008-04-30,2008,4,4120.0,-0.0625711035267349,-0.06461436777570527,False
PRY,2008-05-31,2008,5,4080.0,-0.009708737864077666,-0.009756174945364685,False
PRY,2008-06-30,2008,6,3975.0,-0.02573529411764708,-0.02607224030977513,False
PRY,2008-07-31,2008,7,4000.0,0.0062893081761006275,0.006269613013595395,False
PRY,2008-08-31,2008,8,3990.0,-0.0024999999999999467,-0.002503130218118477,False
PRY,2008-09-30,2008,9,4000.0,0.0025062656641603454,0.0025031302181184748,False
PRY,2008-10-31,2008,10,4625.0,0.15625,0.1451820098444979,False
PRY,2008-11-30,2008,11,4880.0,0.05513513513513524,0.05366884890066739,False
PRY,2008-12-31,2008,12,4945.0,0.013319672131147486,0.013231745209619575,False
PRY,2009-01-31,2009,1,5060.0,0.023255813953488413,0.02298951822469878,False
PRY,2009-02-28,2009,2,5145.0,0.01679841897233203,0.016658885986638765,False
PRY,2009-03-31,2009,3,5115.0,-0.005830903790087438,-0.0058479698824231,False
PRY,2009-04-30,2009,4,5065.0,-0.009775171065493637,-0.009823261702943092,False
PRY,2009-05-31,2009,5,5045.0,-0.0039486673247778326,-0.003956483895074369,False
PRY,2009-06-30,2009,6,5025.0,-0.003964321110009883,-0.003972199860432803,False
PRY,2009-07-31,2009,7,4990.0,-0.006965174129353269,-0.006989544181712186,False
PRY,2009-08-31,2009,8,4960.0,-0.006012024048096198,-0.006030169026591188,False
PRY,2009-09-30,2009,9,4890.0,-0.014112903225806495,-0.014213437250055501,False
PRY,2009-10-31,2009,10,4865.0,-0.005112474437627856,-0.005125587848812317,False
PRY,2009-11-30,2009,11,4785.0,-0.016443987667009274,-0.016580690733050824,False
PRY,2009-12-31,2009,12,4610.0,-0.03657262277951934,-0.03725816789636044,False
PRY,2010-01-31,2010,1,4755.0,0.0314533622559654,0.03096883898879658,False
PRY,2010-02-28,2010,2,4716.305,-0.008137749737118782,-0.0081710419613886,False
PRY,2010-03-31,2010,3,4696.32,-0.004237427392842608,-0.004246430731294314,False
PRY,2010-04-30,2010,4,4726.389999999999,0.006402885663668423,0.006382474272794372,False
PRY,2010-05-31,2010,5,4733.55,0.0015148982627335439,0.001513751961900391,False
PRY,2010-06-30,2010,6,4760.36,0.005663825247435694,0.005647846096240536,False
PRY,2010-07-31,2010,7,4752.525,-0.001645883924745184,-0.0016472398797259672,False
PRY,2010-08-31,2010,8,4776.39,0.0050215411807408294,0.005008975292021342,False
PRY,2010-09-30,2010,9,4843.35,0.01401895573853884,0.013921599016488019,False
PRY,2010-10-31,2010,10,4939.55,0.01986228540163304,0.019667603868802536,False
PRY,2010-11-30,2010,11,4667.57,-0.055061695903473096,-0.056635640290003626,False
PRY,2010-12-31,2010,12,4565.325,-0.021905402597068635,-0.022148888264045295,False
PRY,2011-01-31,2011,1,4639.79,0.01631099647889256,0.016179401214128652,False
PRY,2011-02-28,2011,2,4576.955,-0.013542638783220817,-0.01363517673763242,False
PRY,2011-03-31,2011,3,4062.995,-0.11229299829253292,-0.11911354346857721,False
PRY,2011-04-30,2011,4,3969.335,-0.023051960438051244,-0.023321812015939195,False
PRY,2011-05-31,2011,5,4042.715,0.0184867238466897,0.018317921594062272,False
PRY,2011-06-30,2011,6,3990.375,-0.012946744947393007,-0.013031284517317176,False
PRY,2011-07-31,2011,7,3801.46,-0.0473426682955862,-0.048500007979176585,False
PRY,2011-08-31,2011,8,3898.04,0.025406028210213982,0.02508865923667953,False
PRY,2011-09-30,2011,9,4171.21,0.07007880883726192,0.0677322988804934,False
PRY,2011-10-31,2011,10,4207.795,0.008770836280120209,0.008732595932807941,False
PRY,2011-11-30,2011,11,4458.215,0.059513355569841275,0.057809704186966966,False
PRY,2011-12-31,2011,12,4491.995,0.007577023539690142,0.007548462080000341,False
PRY,2012-01-31,2012,1,4727.49,0.05242548132845193,0.05109748247967948,False
PRY,2012-02-29,2012,2,4259.57,-0.09897852771766835,-0.10422619004585668,False
PRY,2012-03-31,2012,3,4333.27,0.0173022159513756,0.017154237082543586,False
PRY,2012-04-30,2012,4,4322.545,-0.0024750361736056714,-0.0024781041388981964,False
PRY,2012-05-31,2012,5,4517.975,0.04521179073902082,0.044219535445526426,False
PRY,2012-06-30,2012,6,4527.71,0.0021547263984416087,0.002152408304823314,False
PRY,2012-07-31,2012,7,4406.049999999999,-0.026870095478729983,-0.02723769643609831,False
PRY,2012-08-31,2012,8,4417.76,0.0026577092860955442,0.0026541838218287804,False
PRY,2012-09-30,2012,9,4455.26,0.008488464742312907,0.008452640312319858,False
PRY,2012-10-31,2012,10,4468.32,0.0029313665195744854,0.0029270784426446766,False
PRY,2012-11-30,2012,11,4424.88,-0.009721774626705204,-0.009769339606044298,False
PRY,2012-12-31,2012,12,4238.025,-0.04222826381732392,-0.04314580061043329,False
PRY,2013-01-31,2013,1,4121.675,-0.027453825779696794,-0.027837724698621755,False
PRY,2013-02-28,2013,2,3996.405,-0.030392983435132526,-0.03086442713709559,False
PRY,2013-03-31,2013,3,4025.44,0.007265279670103375,0.007239014664112962,False
PRY,2013-04-30,2013,4,4111.67,0.02142126078143014,0.021195050348068012,False
PRY,2013-05-31,2013,5,4294.77,0.04453178392234802,0.04356873134791443,False
PRY,2013-06-30,2013,6,4493.565,0.046287694102361554,0.045248369988439084,False
PRY,2013-07-31,2013,7,4428.865,-0.014398367443221538,-0.014503029795184509,False
PRY,2013-08-31,2013,8,4473.13,0.009994660031407587,0.009945043741575083,False
PRY,2013-09-30,2013,9,4443.225,-0.006685475271230645,-0.006707923166872269,False
PRY,2013-10-31,2013,10,4433.995,-0.002077319964665425,-0.002079480586503699,False
PRY,2013-11-30,2013,11,4427.175,-0.0015381163036944923,-0.0015393004189367375,False
PRY,2013-12-31,2013,12,4598.174999999999,0.038625082586525084,0.03789780251825381,False
PRY,2014-01-31,2014,1,4686.505,0.01920979519048327,0.01902761645528149,False
PRY,2014-02-28,2014,2,4436.26,-0.053396934389272954,-0.05487542296597614,False
PRY,2014-03-31,2014,3,4442.075,0.0013107888176076,0.0013099304839263375,False
PRY,2014-04-30,2014,4,4434.405000000001,-0.0017266705312267705,-0.0017281629449737862,False
PRY,2014-05-31,2014,5,4423.42,-0.002477220731981089,-0.0024802941199480034,False
PRY,2014-06-30,2014,6,4386.935,-0.008248142839703099,-0.00828234698012704,False
PRY,2014-07-31,2014,7,4298.035,-0.02026471784970607,-0.02047286406136869,False
PRY,2014-08-31,2014,8,4266.389999999999,-0.0073626668931268124,-0.00738990510462274,False
PRY,2014-09-30,2014,9,4499.06,0.054535567540707985,0.053100449662047806,False
PRY,2014-10-31,2014,10,4618.595,0.026568883277840127,0.02622206022087215,False
PRY,2014-11-30,2014,11,4630.285,0.002531072761305042,0.002527874991365883,False
PRY,2014-12-31,2014,12,4635.7,0.0011694744491970166,0.0011687911466380574,False
PRY,2015-01-31,2015,1,4818.77,0.03949133895636048,0.03873149634890667,False
PRY,2015-02-28,2015,2,4724.85,-0.019490450882694188,-0.019682894364801303,False
PRY,2015-03-31,2015,3,4798.775,0.015645999343894434,0.015524862599279272,False
PRY,2015-04-30,2015,4,5013.465,0.044738500971602146,0.043766615797258594,False
PRY,2015-05-31,2015,5,5120.185,0.021286674984267506,0.02106327840456016,False
PRY,2015-06-30,2015,6,5183.7,0.012404825216276283,0.012328515793906559,False
PRY,2015-07-31,2015,7,5171.74,-0.002307232285818972,-0.002309898047372761,False
PRY,2015-08-31,2015,8,5378.67,0.04001167885469892,0.03923194275820877,False
PRY,2015-09-30,2015,9,5636.085,0.04785848546201943,0.04674854382499166,False
PRY,2015-10-31,2015,10,5634.71,-0.00024396367336543268,-0.00024399343734337836,False
PRY,2015-11-30,2015,11,5680.53,0.008131740586472036,0.008098856135587938,False
PRY,2015-12-31,2015,12,5806.915,0.0222488042488993,0.02200491053720495,False
PRY,2016-01-31,2016,1,5932.545,0.021634551220398368,0.021403845857706213,False
PRY,2016-02-29,2016,2,5722.54,-0.03539880439170717,-0.03604053186193292,False
PRY,2016-03-31,2016,3,5628.71,-0.01639656516162402,-0.01653247653723398,False
PRY,2016-04-30,2016,4,5571.105,-0.010234138905717338,-0.010286867770138838,False
PRY,2016-05-31,2016,5,5708.68,0.024694382891724542,0.024394405098473015,False
PRY,2016-06-30,2016,6,5588.96,-0.020971573113224062,-0.021194600216618443,False
PRY,2016-07-31,2016,7,5543.565,-0.008122262460278917,-0.008155427740840134,False
PRY,2016-08-31,2016,8,5527.82,-0.002840230068556937,-0.002844271175574362,False
PRY,2016-09-30,2016,9,5555.395,0.004988404108672295,0.004976003244147454,False
PRY,2016-10-31,2016,10,5723.49,0.030257974455461634,0.029809231517885927,False
PRY,2016-11-30,2016,11,5839.87,0.02033374741634919,0.020129777126199903,False
PRY,2016-12-31,2016,12,5766.93,-0.012490004058309467,-0.01256865978549399,False
ROU,1990-01-31,1990,1,0.001423,,,False
ROU,1990-02-28,1990,2,0.002086,0.46591707659873527,0.38248103747086554,False
ROU,1990-03-31,1990,3,0.002128,0.020134228187919323,0.01993421490081711,False
ROU,1990-04-30,1990,4,0.002099,-0.013627819548872155,-0.013721530640901989,False
ROU,1990-05-31,1990,5,0.002077,-0.01048118151500732,-0.010536495944520859,False
ROU,1990-06-30,1990,6,0.002082,0.002407318247472423,0.0024044252988019944,False
ROU,1990-07-31,1990,7,0.002036,-0.022094140249759864,-0.02234187150450085,False
ROU,1990-08-31,1990,8,0.001977,-0.028978388998035398,-0.029406554499796487,False
ROU,1990-09-30,1990,9,0.001992,0.007587253414264028,0.007558614973926624,False
ROU,1990-10-31,1990,10,0.001951,-0.020582329317269,-0.020797097521432252,False
ROU,1990-11-30,1990,11,0.003514,0.8011276268580216,0.5884129281239313,False
ROU,1990-12-31,1990,12,0.003471,-0.012236767216846967,-0.012312252885256305,False
ROU,1991-01-31,1991,1,0.003474,0.0008643042350906516,0.000863930939263878,False
ROU,1991-02-28,1991,2,0.003486,0.003454231433505983,0.0034482792789159236,False
ROU,1991-03-31,1991,3,0.003697,0.060527825588066575,0.058766732856665706,False
ROU,1991-04-30,1991,4,0.006067,0.6410603191777116,0.49534256900566587,False
ROU,1991-05-31,1991,5,0.006035,-0.005274435470578487,-0.005288394410665911,False
ROU,1991-06-30,1991,6,0.006205,0.028169014084507005,0.02777956410707567,False
ROU,1991-07-31,1991,7,0.006077,-0.020628525382755836,-0.020844265503352357,False
ROU,1991-08-31,1991,8,0.006138,0.010037847622182072,0.009987803044326334,False
ROU,1991-09-30,1991,9,0.005977,-0.026230042359074668,-0.026580186355427353,False
ROU,1991-10-31,1991,10,0.006036,0.009871172829178487,0.009822771063485307,False
ROU,1991-11-30,1991,11,0.0184,2.0483764082173628,1.1146091237093376,False
ROU,1991-12-31,1991,12,0.0189,0.02717391304347827,0.02681125745065677,False
ROU,1992-01-31,1992,1,0.0198,0.04761904761904767,0.04652001563489291,False
ROU,1992-02-29,1992,2,0.0198,0.0,0.0,False
ROU,1992-03-31,1992,3,0.0198,0.0,0.0,False
ROU,1992-04-30,1992,4,0.0206,0.04040404040404044,0.03960913809504588,False
ROU,1992-05-31,1992,5,0.0226,0.09708737864077666,0.09265883048270476,False
ROU,1992-06-30,1992,6,0.0304,0.34513274336283195,0.2964927021339359,False
ROU,1992-07-31,1992,7,0.0365,0.20065789473684204,0.18286965217626974,False
ROU,1992-08-31,1992,8,0.0383,0.049315068493150704,0.0481376355981545,False
ROU,1992-09-30,1992,9,0.0426,0.1122715404699739,0.10640435708872444,False
ROU,1992-10-31,1992,10,0.043,0.009389671361502261,0.009345862418237599,False
ROU,1992-11-30,1992,11,0.043,0.0,0.0,False
ROU,1992-12-31,1992,12,0.046,0.06976744186046524,0.06744128079553269,False
ROU,1993-01-31,1993,1,0.048,0.04347826086956519,0.0425596144187959,False
ROU,1993-02-28,1993,2,0.056,0.16666666666666674,0.15415067982725836,False
ROU,1993-03-31,1993,3,0.0598,0.06785714285714284,0.0656539702214368,False
ROU,1993-04-30,1993,4,0.0615,0.028428093645485042,0.028031513855886224,False
ROU,1993-05-31,1993,5,0.065,0.05691056910569103,0.0553500950831649,False
ROU,1993-06-30,1993,6,0.0735,0.13076923076923075,0.12289813632315387,False
ROU,1993-07-31,1993,7,0.0803,0.09251700680272101,0.08848421473392493,False
ROU,1993-08-31,1993,8,0.0836,0.041095890410958846,0.0402738991379399,False
ROU,1993-09-30,1993,9,0.091,0.08851674641148333,0.08481598642619417,False
ROU,1993-10-31,1993,10,0.1036,0.1384615384615384,0.1296778233085326,False
ROU,1993-11-30,1993,11,0.1074,0.03667953667953672,0.03602285224938166,False
ROU,1993-12-31,1993,12,0.1276,0.1880819366852886,0.17234018883592517,False
ROU,1994-01-31,1994,1,0.145,0.13636363636363646,0.127833371509885,False
ROU,1994-02-28,1994,2,0.157,0.08275862068965534,0.07951206292773381,False
ROU,1994-03-31,1994,3,0.165,0.05095541401273884,0.04969966855227254,False
ROU,1994-04-30,1994,4,0.1659,0.005454545454545379,0.005439723295818121,False
ROU,1994-05-31,1994,5,0.1659,0.0,0.0,False
ROU,1994-06-30,1994,6,0.1677,0.010849909584086825,0.010791471632764386,False
ROU,1994-07-31,1994,7,0.169,0.00775193798449636,0.007722046093910539,False
ROU,1994-08-31,1994,8,0.1701,0.0065088757396449815,0.006487784478742617,False
ROU,1994-09-30,1994,9,0.1756,0.0323339212228102,0.031822181799200294,False
ROU,1994-10-31,1994,10,0.1752,-0.002277904328018332,-0.002280502698725329,False
ROU,1994-11-30,1994,11,0.177,0.010273972602739656,0.010221554071538009,False
ROU,1994-12-31,1994,12,0.1767,-0.0016949152542372614,-0.001696353248178402,False
ROU,1995-01-31,1995,1,0.178,0.007357102433503071,0.007330170966434393,False
ROU,1995-02-28,1995,2,0.181,0.016853932584269593,0.016713480973740532,False
ROU,1995-03-31,1995,3,0.1847,0.02044198895027627,0.020235855939368556,False
ROU,1995-04-30,1995,4,0.1879,0.017325392528424466,0.017177019214225347,False
ROU,1995-05-31,1995,5,0.1936,0.030335284725917955,0.029884268423056925,False
ROU,1995-06-30,1995,6,0.1975,0.020144628099173723,0.019944409498700084,False
ROU,1995-07-31,1995,7,0.2018,0.02177215189873416,0.021538523578332004,False
ROU,1995-08-31,1995,8,0.2069,0.0252725470763131,0.024958476831988687,False
ROU,1995-09-30,1995,9,0.2128,0.028516191396809942,0.028117172715991866,False
ROU,1995-10-31,1995,10,0.2225,0.04558270676691745,0.04457434413880573,False
ROU,1995-11-30,1995,11,0.2547,0.14471910112359532,0.13515928037911626,False
ROU,1995-12-31,1995,12,0.2578,0.012171181782489215,0.012097708519675702,False
ROU,1996-01-31,1996,1,0.264,0.024049650892164598,0.023765012641229277,False
ROU,1996-02-29,1996,2,0.2863,0.08446969696969697,0.0810911089577532,False
ROU,1996-03-31,1996,3,0.2937,0.025847013622074755,0.02551862610050503,False
ROU,1996-04-30,1996,4,0.2913,-0.008171603677221695,-0.00820517423918551,False
ROU,1996-05-31,1996,5,0.2951,0.013044970820459856,0.012960617983504659,False
ROU,1996-06-30,1996,6,0.3028,0.026092849881396374,0.025758239614400213,False
ROU,1996-07-31,1996,7,0.3135,0.03533685601056802,0.03472683850968166,False
ROU,1996-08-31,1996,8,0.3162,0.008612440191387405,0.008575564702396104,False
ROU,1996-09-30,1996,9,0.3261,0.03130929791271364,0.03082915801990197,False
ROU,1996-10-31,1996,10,0.3375,0.034958601655933785,0.03436142751731108,False
ROU,1996-11-30,1996,11,0.3591,0.06399999999999983,0.06203539091945249,False
ROU,1996-12-31,1996,12,0.4035,0.12364243943191333,0.11657558647796652,False
ROU,1997-01-31,1997,1,0.5932,0.4701363073110283,0.3853551225537734,False
ROU,1997-02-28,1997,2,0.7744,0.30546190155091035,0.26655692569859024,False
ROU,1997-03-31,1997,3,0.6996,-0.09659090909090906,-0.10157979281792022,False
ROU,1997-04-30,1997,4,0.7095,0.014150943396226356,0.014051753455650287,False
ROU,1997-05-31,1997,5,0.711,0.0021141649048626032,0.0021119332031435513,False
ROU,1997-06-30,1997,6,0.7032,-0.010970464135021007,-0.011031083432273546,False
ROU,1997-07-31,1997,7,0.7354,0.04579067121729241,0.04477322249620442,False
ROU,1997-08-31,1997,8,0.7471,0.015909709001903583,0.015784476114583786,False
