iso3,date,year,month,exchange_rate,depreciation,is_structural_break
ALB,1994-08-31,1994,8,86.21,-0.046665929448192145,False
ALB,1994-09-30,1994,9,84.72,-0.01728337779839917,False
ALB,1994-10-31,1994,10,88.72,0.047214353163361755,False
ALB,1994-11-30,1994,11,94.63,0.06661406672678094,False
ALB,1994-12-31,1994,12,95.59,0.010144774384444721,False
ALB,1995-01-31,1995,1,94.26,-0.01391358928758235,False
ALB,1995-02-28,1995,2,92.69,-0.016656057712709615,False
ALB,1995-03-31,1995,3,93.27,0.0062574171971085946,False
ALB,1995-04-30,1995,4,92.65,-0.006647367856759789,False
ALB,1995-05-31,1995,5,92.57,-0.0008634646519160016,False
ALB,1995-06-30,1995,6,91.71,-0.009290266825105364,False
ALB,1995-07-31,1995,7,90.32,-0.01515647148620658,False
ALB,1995-08-31,1995,8,92.75,0.026904340124003667,False
ALB,1995-09-30,1995,9,93.32,0.006145552560646861,False
ALB,1995-10-31,1995,10,91.35,-0.021110158594084827,False
ALB,1995-11-30,1995,11,94.22,0.031417624521072884,False
ALB,1995-12-31,1995,12,94.24,0.0002122691572914448,False
ALB,1996-01-31,1996,1,97.19,0.031303056027164766,False
ALB,1996-02-29,1996,2,97.82,0.0064821483691737125,False
ALB,1996-03-31,1996,3,100.52,0.02760171744019635,False
ALB,1996-04-30,1996,4,104.64,0.040986868284918376,False
ALB,1996-05-31,1996,5,109.35,0.045011467889908285,False
ALB,1996-06-30,1996,6,111.71,0.021582075903063602,False
ALB,1996-07-31,1996,7,111.21,-0.0044758750335690545,False
ALB,1996-08-31,1996,8,108.03,-0.028594550849743716,False
ALB,1996-09-30,1996,9,107.79,-0.0022216051096917155,False
ALB,1996-10-31,1996,10,104.91,-0.026718619537990596,False
ALB,1996-11-30,1996,11,100.41,-0.04289390906491275,False
ALB,1996-12-31,1996,12,103.07,0.026491385320187133,False
ALB,1997-01-31,1997,1,128.08,0.24265062578829943,False
ALB,1997-02-28,1997,2,144.13,0.12531230480949396,False
ALB,1997-03-31,1997,3,148.5,0.03031985013529459,False
ALB,1997-04-30,1997,4,148.33,-0.0011447811447811151,False
ALB,1997-05-31,1997,5,175.1,0.18047596575203917,False
ALB,1997-06-30,1997,6,178.74,0.020788121073672228,False
ALB,1997-07-31,1997,7,145.17,-0.18781470292044322,False
ALB,1997-08-31,1997,8,155.69,0.07246676310532485,False
ALB,1997-09-30,1997,9,147.4,-0.05324683666259866,False
ALB,1997-10-31,1997,10,143.71,-0.025033921302577977,False
ALB,1997-11-30,1997,11,144.58,0.00605385846496409,False
ALB,1997-12-31,1997,12,149.14,0.031539632037626,False
ALB,1998-01-31,1998,1,152.89,0.025144159849805447,False
ALB,1998-02-28,1998,2,158.51,0.03675845379030673,False
ALB,1998-03-31,1998,3,160.17,0.01047252539271959,False
ALB,1998-04-30,1998,4,158.23,-0.01211213086096019,False
ALB,1998-05-31,1998,5,154.21,-0.02540605447765898,False
ALB,1998-06-30,1998,6,152.75,-0.009467609104467978,False
ALB,1998-07-31,1998,7,148.16,-0.03004909983633386,False
ALB,1998-08-31,1998,8,149.92,0.011879049676025932,False
ALB,1998-09-30,1998,9,146.16,-0.025080042689434312,False
ALB,1998-10-31,1998,10,141.09,-0.034688013136289,False
ALB,1998-11-30,1998,11,141.21,0.0008505209440783368,False
ALB,1998-12-31,1998,12,140.58,-0.004461440407903083,False
ALB,1999-01-31,1999,1,139.6,-0.006971119647176116,False
ALB,1999-02-28,1999,2,141.1,0.010744985673352359,False
ALB,1999-03-31,1999,3,147.67,0.04656272147413176,False
ALB,1999-04-30,1999,4,144.15,-0.023836933703528018,False
ALB,1999-05-31,1999,5,139.95,-0.02913631633714897,False
ALB,1999-06-30,1999,6,136.88,-0.021936405859235397,False
ALB,1999-07-31,1999,7,135.5,-0.01008182349503206,False
ALB,1999-08-31,1999,8,135.7,0.0014760147601475815,False
ALB,1999-09-30,1999,9,134.1,-0.01179071481208549,False
ALB,1999-10-31,1999,10,133.93,-0.0012677106636836966,False
ALB,1999-11-30,1999,11,135.48,0.011573209885761049,False
ALB,1999-12-31,1999,12,135.12,-0.0026572187776792155,False
ALB,2000-01-31,2000,1,139.67,0.03367377146240358,False
ALB,2000-02-29,2000,2,139.97,0.0021479200973724133,False
ALB,2000-03-31,2000,3,141.05,0.007715939129813609,False
ALB,2000-04-30,2000,4,144.82,0.026728110599078203,False
ALB,2000-05-31,2000,5,144.11,-0.0049026377572156665,False
ALB,2000-06-30,2000,6,139.62,-0.03115675525640138,False
ALB,2000-07-31,2000,7,141.48,0.01332187365706905,False
ALB,2000-08-31,2000,8,147.01,0.03908679672038451,False
ALB,2000-09-30,2000,9,146.95,-0.00040813550098639517,False
ALB,2000-10-31,2000,10,149.95,0.020415107179312608,False
ALB,2000-11-30,2000,11,149.36,-0.003934644881627092,False
ALB,2000-12-31,2000,12,142.64,-0.0449919657204072,False
ALB,2001-01-31,2001,1,142.43,-0.0014722378014581095,False
ALB,2001-02-28,2001,2,143.25,0.005757214070069461,False
ALB,2001-03-31,2001,3,146.86,0.02520069808027925,False
ALB,2001-04-30,2001,4,145.01,-0.012597031186163843,False
ALB,2001-05-31,2001,5,149.04,0.027791186814702495,False
ALB,2001-06-30,2001,6,148.58,-0.0030864197530863224,False
ALB,2001-07-31,2001,7,145.39,-0.021469915197200318,False
ALB,2001-08-31,2001,8,142.93,-0.016920008253662466,False
ALB,2001-09-30,2001,9,141.65,-0.0089554327293081,False
ALB,2001-10-31,2001,10,140.85,-0.005647723261560267,False
ALB,2001-11-30,2001,11,138.81,-0.014483493077742216,False
ALB,2001-12-31,2001,12,136.55,-0.016281247748721195,False
ALB,2002-01-31,2002,1,142.68,0.04489198095935554,False
ALB,2002-02-28,2002,2,140.75,-0.013526773198766495,False
ALB,2002-03-31,2002,3,143.81,0.021740674955595063,False
ALB,2002-04-30,2002,4,144.87,0.007370836520408819,False
ALB,2002-05-31,2002,5,146.08,0.008352315869400107,False
ALB,2002-06-30,2002,6,139.75,-0.04333242059145681,False
ALB,2002-07-31,2002,7,138.16,-0.011377459749552843,False
ALB,2002-08-31,2002,8,140.1,0.014041690793283212,False
ALB,2002-09-30,2002,9,138.89,-0.008636688079943,False
ALB,2002-10-31,2002,10,138.14,-0.005399956800345551,False
ALB,2002-11-30,2002,11,137.88,-0.0018821485449542763,False
ALB,2002-12-31,2002,12,133.74,-0.030026109660574285,False
ALB,2003-01-31,2003,1,130.51,-0.024151338417825796,False
ALB,2003-02-28,2003,2,129.98,-0.0040609914949045756,False
ALB,2003-03-31,2003,3,129.19,-0.00607785813202022,False
ALB,2003-04-30,2003,4,126.29,-0.022447557860515444,False
ALB,2003-05-31,2003,5,118.37,-0.06271280386412226,False
ALB,2003-06-30,2003,6,118.47,0.0008448086508405783,False
ALB,2003-07-31,2003,7,119.62,0.009707098843589224,False
ALB,2003-08-31,2003,8,123.94,0.036114362146798085,False
ALB,2003-09-30,2003,9,118.1,-0.04711957398741329,False
ALB,2003-10-31,2003,10,116.01,-0.01769686706181195,False
ALB,2003-11-30,2003,11,113.66,-0.020256874407378778,False
ALB,2003-12-31,2003,12,106.58,-0.06229104346295966,False
ALB,2004-01-31,2004,1,107.27,0.006474010133233232,False
ALB,2004-02-29,2004,2,105.74,-0.014263074484944571,False
ALB,2004-03-31,2004,3,106.51,0.007282012483450062,False
ALB,2004-04-30,2004,4,106.9,0.003661628016148777,False
ALB,2004-05-31,2004,5,104.51,-0.022357343311506073,False
ALB,2004-06-30,2004,6,106.6,0.019998086307530194,False
ALB,2004-07-31,2004,7,103.99,-0.024484052532833034,False
ALB,2004-08-31,2004,8,103.83,-0.0015386094816809415,False
ALB,2004-09-30,2004,9,101.22,-0.025137243571222156,False
ALB,2004-10-31,2004,10,99.32,-0.01877099387472836,False
ALB,2004-11-30,2004,11,96.97,-0.023660894079742145,False
ALB,2004-12-31,2004,12,92.64,-0.044652985459420425,False
ALB,2005-01-31,2005,1,96.87,0.04566062176165797,False
ALB,2005-02-28,2005,2,96.01,-0.008877877567874504,False
ALB,2005-03-31,2005,3,97.15,0.011873763149671923,False
ALB,2005-04-30,2005,4,96.41,-0.007617086978898735,False
ALB,2005-05-31,2005,5,100.08,0.03806659060263451,False
ALB,2005-06-30,2005,6,102.76,0.02677857713828935,False
ALB,2005-07-31,2005,7,100.45,-0.022479564032697574,False
ALB,2005-08-31,2005,8,100.84,0.0038825286212045285,False
ALB,2005-09-30,2005,9,102.58,0.017255057516858407,False
ALB,2005-10-31,2005,10,101.99,-0.005751608500682459,False
ALB,2005-11-30,2005,11,104.26,0.022257084027845986,False
ALB,2005-12-31,2005,12,103.58,-0.006522156148091374,False
ALB,2006-01-31,2006,1,102.0,-0.015253910021239658,False
ALB,2006-02-28,2006,2,103.12,0.01098039215686275,False
ALB,2006-03-31,2006,3,101.53,-0.015418929402637782,False
ALB,2006-04-30,2006,4,98.0,-0.03476804885255591,False
ALB,2006-05-31,2006,5,95.84,-0.022040816326530543,False
ALB,2006-06-30,2006,6,97.08,0.012938230383973126,False
ALB,2006-07-31,2006,7,95.68,-0.014421096003296108,False
ALB,2006-08-31,2006,8,95.59,-0.000940635451505023,False
ALB,2006-09-30,2006,9,97.07,0.015482791086933734,False
ALB,2006-10-31,2006,10,97.33,0.0026784794478211804,False
ALB,2006-11-30,2006,11,94.13,-0.032877838282132976,False
ALB,2006-12-31,2006,12,94.14,0.0001062360565176057,False
ALB,2007-01-31,2007,1,96.37,0.023688124070533334,False
ALB,2007-02-28,2007,2,95.55,-0.00850887205561901,False
ALB,2007-03-31,2007,3,94.98,-0.005965463108320135,False
ALB,2007-04-30,2007,4,93.01,-0.02074120867551066,False
ALB,2007-05-31,2007,5,92.45,-0.00602085797226104,False
ALB,2007-06-30,2007,6,90.52,-0.020876149269875688,False
ALB,2007-07-31,2007,7,88.85,-0.018448961555457388,False
ALB,2007-08-31,2007,8,90.44,0.01789532920652781,False
ALB,2007-09-30,2007,9,86.88,-0.039363113666519234,False
ALB,2007-10-31,2007,10,84.93,-0.022444751381215378,False
ALB,2007-11-30,2007,11,82.0,-0.03449899917579191,False
ALB,2007-12-31,2007,12,82.89,0.010853658536585264,False
ALB,2008-01-31,2008,1,82.61,-0.003377970804680941,False
ALB,2008-02-29,2008,2,82.58,-0.0003631521607553312,False
ALB,2008-03-31,2008,3,78.29,-0.051949624606442146,False
ALB,2008-04-30,2008,4,78.94,0.0083024651935113,False
ALB,2008-05-31,2008,5,78.65,-0.0036736762097794307,False
ALB,2008-06-30,2008,6,77.17,-0.018817546090273418,False
ALB,2008-07-31,2008,7,78.01,0.010885058960736105,False
ALB,2008-08-31,2008,8,82.66,0.059607742597102886,False
ALB,2008-09-30,2008,9,86.38,0.045003629324945615,False
ALB,2008-10-31,2008,10,96.78,0.12039824033341051,False
ALB,2008-11-30,2008,11,95.33,-0.014982434387270094,False
ALB,2008-12-31,2008,12,87.91,-0.07783488933179483,False
ALB,2009-01-31,2009,1,98.1,0.11591400295757026,False
ALB,2009-02-28,2009,2,102.49,0.044750254841998016,False
ALB,2009-03-31,2009,3,98.63,-0.037662210947409513,False
ALB,2009-04-30,2009,4,98.48,-0.0015208354456046624,False
ALB,2009-05-31,2009,5,94.45,-0.04092201462225831,False
ALB,2009-06-30,2009,6,92.73,-0.018210693488618257,False
ALB,2009-07-31,2009,7,91.9,-0.008950717135770447,False
ALB,2009-08-31,2009,8,92.67,0.008378672470076065,False
ALB,2009-09-30,2009,9,91.88,-0.008524873205999817,False
ALB,2009-10-31,2009,10,92.62,0.008053983456682623,False
ALB,2009-11-30,2009,11,91.76,-0.009285251565536612,False
ALB,2009-12-31,2009,12,95.81,0.044136878814298175,False
ALB,2010-01-31,2010,1,99.6,0.03955745746790518,False
ALB,2010-02-28,2010,2,102.15,0.025602409638554313,False
ALB,2010-03-31,2010,3,103.31,0.011355849241311722,False
ALB,2010-04-30,2010,4,103.42,0.001064756557932478,False
ALB,2010-05-31,2010,5,111.63,0.0793850319087217,False
ALB,2010-06-30,2010,6,111.44,-0.0017020514198692327,False
ALB,2010-07-31,2010,7,105.03,-0.05751974156496764,False
ALB,2010-08-31,2010,8,108.13,0.02951537655907832,False
ALB,2010-09-30,2010,9,101.46,-0.06168500878572092,False
ALB,2010-10-31,2010,10,100.23,-0.012123004139562243,False
ALB,2010-11-30,2010,11,106.49,0.062456350394093585,False
ALB,2010-12-31,2010,12,104.0,-0.02338247722790865,False
ALB,2011-01-31,2011,1,102.16,-0.017692307692307674,False
ALB,2011-02-28,2011,2,101.25,-0.008907595927956091,False
ALB,2011-03-31,2011,3,99.04,-0.021827160493827047,False
ALB,2011-04-30,2011,4,95.9,-0.03170436187399028,False
ALB,2011-05-31,2011,5,98.58,0.027945776850886173,False
ALB,2011-06-30,2011,6,97.68,-0.009129640900791158,False
ALB,2011-07-31,2011,7,98.16,0.004914004914004844,False
ALB,2011-08-31,2011,8,97.28,-0.00896495517522411,False
ALB,2011-09-30,2011,9,104.19,0.07103207236842102,False
ALB,2011-10-31,2011,10,101.24,-0.028313657740666076,False
ALB,2011-11-30,2011,11,105.23,0.03941129988146996,False
ALB,2011-12-31,2011,12,107.54,0.021951914853178822,False
ALB,2012-01-31,2012,1,105.3,-0.020829458806025714,False
ALB,2012-02-29,2012,2,104.12,-0.011206077872744524,False
ALB,2012-03-31,2012,3,105.2,0.01037264694583162,False
ALB,2012-04-30,2012,4,106.04,0.00798479087452475,False
ALB,2012-05-31,2012,5,111.92,0.05545077329309689,False
ALB,2012-06-30,2012,6,109.86,-0.0184060042887777,False
ALB,2012-07-31,2012,7,111.95,0.019024212634261906,False
ALB,2012-08-31,2012,8,110.09,-0.01661456007146045,False
ALB,2012-09-30,2012,9,108.34,-0.015896085021346207,False
ALB,2012-10-31,2012,10,107.62,-0.0066457448772383465,False
ALB,2012-11-30,2012,11,107.58,-0.00037167812674232525,False
ALB,2012-12-31,2012,12,105.85,-0.016081055958356627,False
ALB,2013-01-31,2013,1,103.0,-0.02692489371752471,False
ALB,2013-02-28,2013,2,106.48,0.03378640776699027,False
ALB,2013-03-31,2013,3,109.15,0.025075131480090107,False
ALB,2013-04-30,2013,4,107.65,-0.01374255611543751,False
ALB,2013-05-31,2013,5,108.16,0.004737575476079892,False
ALB,2013-06-30,2013,6,107.99,-0.0015717455621302445,False
ALB,2013-07-31,2013,7,105.58,-0.02231688119270303,False
ALB,2013-08-31,2013,8,105.71,0.0012312938056449063,False
ALB,2013-09-30,2013,9,104.76,-0.008986850818276326,False
ALB,2013-10-31,2013,10,102.52,-0.02138220694921733,False
ALB,2013-11-30,2013,11,103.17,0.006340226297307794,False
ALB,2013-12-31,2013,12,101.86,-0.012697489580304366,False
ALB,2014-01-31,2014,1,103.66,0.017671313567641844,False
ALB,2014-02-28,2014,2,101.58,-0.02006559907389538,False
ALB,2014-03-31,2014,3,101.89,0.0030517818468203117,False
ALB,2014-04-30,2014,4,101.36,-0.005201688095004431,False
ALB,2014-05-31,2014,5,102.72,0.013417521704814472,False
ALB,2014-06-30,2014,6,102.78,0.0005841121495326895,False
ALB,2014-07-31,2014,7,103.81,0.010021404942595957,False
ALB,2014-08-31,2014,8,105.84,0.019554956169925752,False
ALB,2014-09-30,2014,9,110.89,0.04771352985638688,False
ALB,2014-10-31,2014,10,110.77,-0.0010821534854360548,False
ALB,2014-11-30,2014,11,112.31,0.013902681231380498,False
ALB,2014-12-31,2014,12,115.23,0.02599946576440204,False
ALB,2015-01-31,2015,1,123.35,0.07046776013190992,False
ALB,2015-02-28,2015,2,124.96,0.013052290231049923,False
ALB,2015-03-31,2015,3,130.63,0.04537451984635088,False
ALB,2015-04-30,2015,4,125.61,-0.03842915103728084,False
ALB,2015-05-31,2015,5,128.48,0.02284849932330224,False
ALB,2015-06-30,2015,6,125.57,-0.022649439601494348,False
ALB,2015-07-31,2015,7,127.49,0.015290276339890108,False
ALB,2015-08-31,2015,8,124.63,-0.022433132010353796,False
ALB,2015-09-30,2015,9,124.24,-0.0031292626173473614,False
ALB,2015-10-31,2015,10,126.43,0.017627173213135894,False
ALB,2015-11-30,2015,11,130.35,0.031005299375148176,False
ALB,2015-12-31,2015,12,125.79,-0.03498273878020708,False
ALB,2016-01-31,2016,1,127.06,0.010096192066141985,False
ALB,2016-02-29,2016,2,126.59,-0.0036990398237053412,False
ALB,2016-03-31,2016,3,122.26,-0.034204913500276435,False
ALB,2016-04-30,2016,4,121.56,-0.005725503026337342,False
ALB,2016-05-31,2016,5,124.15,0.02130635077328069,False
ALB,2016-06-30,2016,6,123.5,-0.005235602094240899,False
ALB,2016-07-31,2016,7,122.6,-0.007287449392712642,False
ALB,2016-08-31,2016,8,123.34,0.006035889070146849,False
ALB,2016-09-30,2016,9,122.74,-0.004864601913410205,False
ALB,2016-10-31,2016,10,124.66,0.015642822225843345,False
ALB,2016-11-30,2016,11,127.55,0.02318305791753561,False
ALB,2016-12-31,2016,12,128.17,0.004860838886711072,False
ALB,2017-01-31,2017,1,127.37,-0.006241710228602537,False
ALB,2017-02-28,2017,2,127.45,0.000628091387296914,False
ALB,2017-03-31,2017,3,127.34,-0.0008630835621812327,False
ALB,2017-04-30,2017,4,123.55,-0.029762839641903627,False
ALB,2017-05-31,2017,5,119.99,-0.02881424524484022,False
ALB,2017-06-30,2017,6,116.3,-0.030752562713559417,False
ALB,2017-07-31,2017,7,113.39,-0.025021496130696486,False
ALB,2017-08-31,2017,8,112.29,-0.009701031837022644,False
ALB,2017-09-30,2017,9,113.37,0.009617953513224586,False
ALB,2017-10-31,2017,10,114.71,0.011819705389432666,False
ALB,2017-11-30,2017,11,112.97,-0.015168686252288288,False
ALB,2017-12-31,2017,12,111.1,-0.0165530671859786,False
ALB,2018-01-31,2018,1,107.26,-0.03456345634563451,False
ALB,2018-02-28,2018,2,108.12,0.008017900428864522,False
ALB,2018-03-31,2018,3,105.8,-0.02145763965963754,False
ALB,2018-04-30,2018,4,106.28,0.004536862003780673,False
ALB,2018-05-31,2018,5,107.61,0.012514113662024817,False
ALB,2018-06-30,2018,6,108.13,0.004832264659418328,False
ALB,2018-07-31,2018,7,107.27,-0.007953389438638658,False
ALB,2018-08-31,2018,8,108.19,0.008576489232777096,False
ALB,2018-09-30,2018,9,108.75,0.005176079120066568,False
ALB,2018-10-31,2018,10,110.25,0.01379310344827589,False
ALB,2018-11-30,2018,11,109.85,-0.0036281179138322184,False
ALB,2018-12-31,2018,12,107.82,-0.01847974510696404,False
ALB,2019-01-31,2019,1,108.58,0.007048785012057079,False
ALB,2019-02-28,2019,2,110.51,0.017774912506907325,False
ALB,2019-03-31,2019,3,111.67,0.01049678762102979,False
ALB,2019-04-30,2019,4,110.09,-0.014148831378167803,False
ALB,2019-05-31,2019,5,109.97,-0.0010900172586066903,False
ALB,2019-06-30,2019,6,107.69,-0.020732927161953296,False
ALB,2019-07-31,2019,7,109.07,0.012814560312006673,False
ALB,2019-08-31,2019,8,110.59,0.013936004400843638,False
ALB,2019-09-30,2019,9,111.7,0.010037073876480784,False
ALB,2019-10-31,2019,10,110.44,-0.011280214861235538,False
ALB,2019-11-30,2019,11,111.34,0.008149221296631648,False
ALB,2019-12-31,2019,12,108.64,-0.02425004490749061,False
ALB,2020-01-31,2020,1,110.71,0.01905375552282762,False
ALB,2020-02-29,2020,2,111.38,0.006051847168277558,False
ALB,2020-03-31,2020,3,118.75,0.06616986891722032,False
ALB,2020-04-30,2020,4,113.55,-0.0437894736842106,False
ALB,2020-05-31,2020,5,111.76,-0.015763980625275176,False
ALB,2020-06-30,2020,6,110.95,-0.007247673586256331,False
ALB,2020-07-31,2020,7,105.61,-0.04812978819287972,False
ALB,2020-08-31,2020,8,104.33,-0.012120064387842078,False
ALB,2020-09-30,2020,9,105.99,0.015911051471293014,False
ALB,2020-10-31,2020,10,106.16,0.001603924898575304,False
ALB,2020-11-30,2020,11,103.85,-0.021759608138658626,False
ALB,2020-12-31,2020,12,100.84,-0.028984111699566606,False
ALB,2021-01-31,2021,1,101.97,0.011205870686235686,False
ALB,2021-02-28,2021,2,101.99,0.0001961361184661392,False
ALB,2021-03-31,2021,3,104.91,0.02863025786841855,False
ALB,2021-04-30,2021,4,101.89,-0.028786578972452515,False
ALB,2021-05-31,2021,5,100.96,-0.009127490430856922,False
ALB,2021-06-30,2021,6,103.1,0.02119651347068152,False
ALB,2021-07-31,2021,7,102.32,-0.007565470417070785,False
ALB,2021-08-31,2021,8,103.14,0.008014073494917895,False
ALB,2021-09-30,2021,9,104.79,0.01599767306573585,False
ALB,2021-10-31,2021,10,105.47,0.006489168813818003,False
ALB,2021-11-30,2021,11,107.49,0.019152365601592836,False
ALB,2021-12-31,2021,12,106.54,-0.008838031444785455,False
ALB,2022-01-31,2022,1,108.18,0.01539327951942937,False
ALB,2022-02-28,2022,2,108.52,0.0031429099648732084,False
ALB,2022-03-31,2022,3,109.28,0.0070033173608552435,False
ALB,2022-04-30,2022,4,114.56,0.04831625183016097,False
ALB,2022-05-31,2022,5,112.51,-0.017894553072625663,False
ALB,2022-06-30,2022,6,114.22,0.015198649008976828,False
ALB,2022-07-31,2022,7,114.46,0.0021012081947118233,False
ALB,2022-08-31,2022,8,117.26,0.024462694391053752,False
ALB,2022-09-30,2022,9,118.85,0.013559611120586679,False
ALB,2022-10-31,2022,10,118.76,-0.0007572570466973794,False
ALB,2022-11-30,2022,11,112.72,-0.05085887504210174,False
ALB,2022-12-31,2022,12,107.05,-0.05030163236337826,False
ALB,2023-01-31,2023,1,107.72,0.006258757589911346,False
ALB,2023-02-28,2023,2,108.43,0.006591162272558515,False
ALB,2023-03-31,2023,3,103.96,-0.0412247532970581,False
ALB,2023-04-30,2023,4,101.12,-0.02731819930742585,False
ALB,2023-05-31,2023,5,102.76,0.016218354430379778,False
ALB,2023-06-30,2023,6,98.15,-0.044861813935383354,False
ALB,2023-07-31,2023,7,93.22,-0.05022924095771786,False
ALB,2023-08-31,2023,8,99.55,0.06790388328684838,False
ALB,2023-09-30,2023,9,100.48,0.009342039176293282,False
ALB,2023-10-31,2023,10,99.0,-0.014729299363057335,False
ALB,2023-11-30,2023,11,93.32,-0.05737373737373741,False
ALB,2023-12-31,2023,12,93.94,0.006643806258036955,False
ARG,1990-01-31,1990,1,0.1865,,False
ARG,1990-02-28,1990,2,0.5965,2.1983914209115283,False
ARG,1990-03-31,1990,3,0.4655,-0.21961441743503773,False
ARG,1990-04-30,1990,4,0.5005,0.07518796992481191,False
ARG,1990-05-31,1990,5,0.5005,0.0,False
ARG,1990-06-30,1990,6,0.5265,0.051948051948051965,False
ARG,1990-07-31,1990,7,0.5445,0.03418803418803429,False
ARG,1990-08-31,1990,8,0.6195,0.13774104683195598,False
ARG,1990-09-30,1990,9,0.561,-0.09443099273607747,False
ARG,1990-10-31,1990,10,0.5565,-0.008021390374331694,False
ARG,1990-11-30,1990,11,0.5125,-0.07906558849955081,False
ARG,1990-12-31,1990,12,0.5585,0.08975609756097569,False
ARG,1991-01-31,1991,1,0.942,0.6866606982990151,False
ARG,1991-02-28,1991,2,0.998,0.05944798301486198,False
ARG,1991-03-31,1991,3,0.9625,-0.035571142284569146,False
ARG,1991-04-30,1991,4,0.9805,0.018701298701298663,False
ARG,1991-05-31,1991,5,0.9905,0.010198878123406363,False
